ledger_id,artifact_path,record_id,metric_or_term,source_ids,upstream_ids,classification,review_status,cutoff_status,notes
P7L-01120,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-018,warning_suspension,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01121,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-019,debt_funded_share_repurchase,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01122,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-020,share_repurchase_while_revolver_outstanding,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01123,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-021,warning_suspension,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01124,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-022,debt_funded_share_repurchase,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_PHASE7_COVENANT_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01125,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-023,share_repurchase_while_revolver_outstanding,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_PHASE7_COVENANT_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01126,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-024,warning_suspension,SRC-001;SRC-002;SRC-003,STR-008;MODERATE_PHASE7_COVENANT_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01127,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-025,debt_funded_share_repurchase,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_PHASE7_COVENANT_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01128,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-026,share_repurchase_while_revolver_outstanding,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_PHASE7_COVENANT_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01129,data/phase7/processed/DISTRIBUTION_RESTRICTION_TESTS.csv,P7RP-027,warning_suspension,SRC-001;SRC-002;SRC-003,STR-008;SEVERE_PHASE7_COVENANT_NO_WAIVER,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01130,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-001,Retain existing facilities,SRC-001;SRC-002;SRC-003,STR-001;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01131,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-002,Limited amendment or extension,SRC-001;SRC-003,PT-002:PT-024,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01132,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-003,$650m reference term / 10% amortization,SRC-001;SRC-002;SRC-003,STR-003;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01133,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-004,$650m term / 5% amortization,SRC-001;SRC-002;SRC-003,STR-004;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01134,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-005,$650m term / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-005;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01135,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-006,$650m term / 15% amortization,SRC-001;SRC-002;SRC-003,STR-006;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01136,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-007,$625m term / conditional $25m contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-007;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01137,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-008,$635m practical term / $15m conditional contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-008;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01138,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-009,Exact 3.25x analytical total-funded-debt boundary / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-009;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01139,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-010,$640m rounded term / $10m contribution / reference revolver,SRC-001;SRC-002;SRC-003,STR-010;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01140,data/phase7/processed/COMMON_HORIZON_COMPARISON.csv,P7CH-011,$640m rounded term / exact non-debt source / reallocated revolver,SRC-001;SRC-002;SRC-003,STR-011;BASE;P6M-BASE,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01141,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-001,Retain existing facilities,SRC-001;SRC-002;SRC-003,STR-001;BASE;P6M-BASE-E-0042,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01142,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-002,Limited amendment or extension,SRC-001;SRC-003,PT-002:PT-024,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01143,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-003,$650m reference term / 10% amortization,SRC-001;SRC-002;SRC-003,STR-003;BASE;P6M-BASE-P-0060,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01144,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-004,$650m term / 5% amortization,SRC-001;SRC-002;SRC-003,STR-004;BASE;P6M-BASE-P-0060,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01145,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-005,$650m term / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-005;BASE;P6M-BASE-P-0060,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01146,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-006,$650m term / 15% amortization,SRC-001;SRC-002;SRC-003,STR-006;BASE;P6M-BASE-P-0060,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01147,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-007,$625m term / conditional $25m contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-007;BASE;P6M-BASE-P-0060,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01148,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-008,$635m practical term / $15m conditional contribution / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-008;BASE;P6M-BASE-P-0060,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01149,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-009,Exact 3.25x analytical total-funded-debt boundary / 7.5% amortization,SRC-001;SRC-002;SRC-003,STR-009;BASE;P6M-BASE-P-0060,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01150,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-010,$640m rounded term / $10m contribution / reference revolver,SRC-001;SRC-002;SRC-003,STR-010;BASE;P6M-BASE-P-0060,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01151,data/phase7/processed/ULTIMATE_MATURITY_COMPARISON.csv,P7UM-011,$640m rounded term / exact non-debt source / reallocated revolver,SRC-001;SRC-002;SRC-003,STR-011;BASE;P6M-BASE-P-0060,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-01152,data/phase7/processed/SOURCES_AND_USES_RECONCILIATION.csv,P7SU-001,Retain existing facilities,SRC-001;SRC-002;SRC-003,STR-001,phase7_record,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
