record_id,artifact_path,record_type,source_or_assumption_id,source_type,source_date,forecast_period,units,original_value,normalized_value,classification,review_status,formula_or_transformation,upstream_artifact,source_ids,limitation_or_rationale
LED-O-DA-E-0011,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-E-0011,formula_calculated_forecast_output,,FY2028,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-E-0012,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-E-0012,formula_calculated_forecast_output,,FY2029,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-E-0013,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-E-0013,formula_calculated_forecast_output,,FY2029,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-E-0014,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-E-0014,formula_calculated_forecast_output,,FY2029,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0015,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0015,formula_calculated_forecast_output,,FY2026,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0016,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0016,formula_calculated_forecast_output,,FY2026,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0017,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0017,formula_calculated_forecast_output,,FY2026,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0018,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0018,formula_calculated_forecast_output,,FY2027,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0019,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0019,formula_calculated_forecast_output,,FY2027,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0020,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0020,formula_calculated_forecast_output,,FY2027,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0021,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0021,formula_calculated_forecast_output,,FY2027,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0022,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0022,formula_calculated_forecast_output,,FY2028,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0023,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0023,formula_calculated_forecast_output,,FY2028,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0024,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0024,formula_calculated_forecast_output,,FY2028,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0025,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0025,formula_calculated_forecast_output,,FY2028,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0026,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0026,formula_calculated_forecast_output,,FY2029,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0027,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0027,formula_calculated_forecast_output,,FY2029,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0028,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0028,formula_calculated_forecast_output,,FY2029,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0029,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0029,formula_calculated_forecast_output,,FY2029,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0030,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0030,formula_calculated_forecast_output,,FY2030,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0031,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0031,formula_calculated_forecast_output,,FY2030,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0032,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0032,formula_calculated_forecast_output,,FY2030,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
LED-O-DA-P-0033,data/phase5/processed/DISTRIBUTION_ANALYSIS.csv,distribution_analysis,DA-P-0033,formula_calculated_forecast_output,,FY2030,,,3.624999999999999999999999999,formula_calculated_distribution_attribution,owner_reviewed_policy_with_pending_contractual_permissions,Generated by scripts/phase5.py from the identified upstream inputs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-002;SRC-003,"Distributions remain in the unmitigated case. Cash funding is measured after bank interest, retained mandatory payments and scheduled principal. Direct draw-causing amounts are not silently reclassified as mandatory debt funding; public distribution permissions remain pending."
