ledger_id,artifact_path,record_type,record_id,source_ids,upstream_ids,classification,review_status,source_date,cutoff_status,notes
P6L-01525,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0228,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0012,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01526,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0229,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0013,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01527,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0230,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0012,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01528,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0231,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0013,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01529,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0232,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0001,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01530,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0233,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01531,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0234,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-P-0060,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01532,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0235,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01533,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0236,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0001,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01534,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0237,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0006,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01535,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0238,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0024,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01536,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0239,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0024,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01537,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0240,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0013,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01538,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0241,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0024,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01539,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0242,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0009,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01540,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0243,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0012,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01541,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0244,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01542,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0245,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0024,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01543,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0246,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01544,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0247,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01545,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0248,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01546,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0249,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01547,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0250,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01548,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0251,SRC-001;SRC-002;SRC-003,P6M-SEVERE_NO_WAIVER-E-0042,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01549,data/phase6/processed/FIRST_DISTRESS_EVENTS.csv,first_distress_event,P6E-0252,SRC-001;SRC-002;SRC-003,SEVERE_NO_WAIVER,chronological_analytical_event_not_contractual_default,deterministic_calculation,2025-12-12,within_cutoff,"Mandatory payment failure excludes missed dividends and repurchases. Maturity shortfall, analytical warnings and drawability conventions remain separately classified and are not official covenant conclusions."
P6L-01550,data/phase6/processed/ANALYTICAL_THRESHOLD_TESTS.csv,analytical_threshold_test,P6T-0001,SRC-001;SRC-002;SRC-003,P6M-BASE-P-0003,analytical_warning_test_not_compliance_certificate,inherited_phase5_base,2025-12-12,within_cutoff,"Eligible cash, final EBITDA definitions, covenant baskets, equity cures and proposed legal documentation are unavailable. Book-cash net leverage is an analyst diagnostic only."
P6L-01551,data/phase6/processed/ANALYTICAL_THRESHOLD_TESTS.csv,analytical_threshold_test,P6T-0002,SRC-001;SRC-002;SRC-003,P6M-BASE-P-0006,analytical_warning_test_not_compliance_certificate,inherited_phase5_base,2025-12-12,within_cutoff,"Eligible cash, final EBITDA definitions, covenant baskets, equity cures and proposed legal documentation are unavailable. Book-cash net leverage is an analyst diagnostic only."
P6L-01552,data/phase6/processed/ANALYTICAL_THRESHOLD_TESTS.csv,analytical_threshold_test,P6T-0003,SRC-001;SRC-002;SRC-003,P6M-BASE-P-0009,analytical_warning_test_not_compliance_certificate,inherited_phase5_base,2025-12-12,within_cutoff,"Eligible cash, final EBITDA definitions, covenant baskets, equity cures and proposed legal documentation are unavailable. Book-cash net leverage is an analyst diagnostic only."
P6L-01553,data/phase6/processed/ANALYTICAL_THRESHOLD_TESTS.csv,analytical_threshold_test,P6T-0004,SRC-001;SRC-002;SRC-003,P6M-BASE-P-0012,analytical_warning_test_not_compliance_certificate,inherited_phase5_base,2025-12-12,within_cutoff,"Eligible cash, final EBITDA definitions, covenant baskets, equity cures and proposed legal documentation are unavailable. Book-cash net leverage is an analyst diagnostic only."
