headroom_id,test_id,scenario_id,period_end,framework,metric,actual,threshold,ratio_or_amount_headroom,debt_headroom,break_even_ebitda,earnings_cushion,units,status,formula,source_ids,upstream_ids,review_status,limitations
P7H-00615,P7CT-0154,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-04-30,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0154,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00616,P7CT-0154,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-04-30,analyst_warning,analyst_leverage_warning,2.630298464233304227271754369,2.75,0.119701535766695772728245631,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0154,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00617,P7CT-0155,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-07-31,proposed_contractual,gross_funded_leverage,2.53666184095658456606021479,3,0.46333815904341543393978521,102.980883122666452044781653,187.9316229170471815630781497,,turns,compliant,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0155,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00618,P7CT-0155,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-07-31,proposed_contractual,cash_interest_coverage,6.293211009404907284530846296,3,3.293211009404907284530846296,,,116.3069877255288767728660848,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0155,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00619,P7CT-0155,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-07-31,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0155,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00620,P7CT-0155,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-07-31,analyst_warning,analyst_leverage_warning,2.53666184095658456606021479,2.75,0.21333815904341543393978521,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0155,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00621,P7CT-0156,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-10-31,proposed_contractual,gross_funded_leverage,2.434579950308140092236464989,3,0.565420049691859907763535011,125.6685586868082815363294835,180.3674710684918469031938874,,turns,compliant,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0156,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00622,P7CT-0156,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-10-31,proposed_contractual,cash_interest_coverage,6.494577658588425128055625067,3,3.494577658588425128055625067,,,119.5911966494472871093129458,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0156,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00623,P7CT-0156,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-10-31,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0156,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00624,P7CT-0156,MODERATE_PHASE7_COVENANT_NO_WAIVER,2029-10-31,analyst_warning,analyst_leverage_warning,2.434579950308140092236464989,2.75,0.315420049691859907763535011,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0156,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00625,P7CT-0157,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-01-31,proposed_contractual,gross_funded_leverage,2.381018783099809280540243412,3,0.618981216900190719459756588,137.5724069901661838230345929,176.3987210684918469031938874,,turns,compliant,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0157,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00626,P7CT-0157,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-01-31,proposed_contractual,cash_interest_coverage,6.711405925824930216316315703,3,3.711405925824930216316315703,,,122.9076217376788561874497312,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0157,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00627,P7CT-0157,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-01-31,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0157,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00628,P7CT-0157,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-01-31,analyst_warning,analyst_leverage_warning,2.381018783099809280540243412,2.75,0.368981216900190719459756588,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0157,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00629,P7CT-0158,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-04-30,proposed_contractual,gross_funded_leverage,2.322089961714211585561830938,3,0.677910038285788414438169062,150.6686315025936631137620158,172.0317333167523445963231883,,turns,compliant,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0158,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00630,P7CT-0158,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-04-30,proposed_contractual,cash_interest_coverage,6.945318544786442832744808398,3,3.945318544786442832744808398,,,126.2527025583523450943100538,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0158,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00631,P7CT-0158,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-04-30,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0158,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00632,P7CT-0158,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-04-30,analyst_warning,analyst_leverage_warning,2.322089961714211585561830938,2.75,0.427910038285788414438169062,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0158,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00633,P7CT-0159,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-07-31,proposed_contractual,gross_funded_leverage,2.216137539729101260899170527,3,0.783862460270898739100829473,174.2158049335828789322705396,164.1810925154760908672757375,,turns,compliant,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0159,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00634,P7CT-0159,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-07-31,proposed_contractual,cash_interest_coverage,7.206622998556443339610136229,3,4.206622998556443339610136229,,,129.7327051990295115984156768,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0159,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00635,P7CT-0159,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-07-31,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0159,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00636,P7CT-0159,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-07-31,analyst_warning,analyst_leverage_warning,2.216137539729101260899170527,2.75,0.533862460270898739100829473,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0159,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00637,P7CT-0160,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-10-31,proposed_contractual,gross_funded_leverage,2.121022308288363792431461716,3,0.878977691711636207568538284,195.3540526179865151503549984,157.1334166666666666666666667,,turns,compliant,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0160,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00638,P7CT-0160,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-10-31,proposed_contractual,cash_interest_coverage,7.488780005710237712248379295,3,4.488780005710237712248379295,,,133.2176660742594232449461024,turns,compliant,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0160,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00639,P7CT-0160,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-10-31,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0160,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00640,P7CT-0160,MODERATE_PHASE7_COVENANT_NO_WAIVER,2030-10-31,analyst_warning,analyst_leverage_warning,2.121022308288363792431461716,2.75,0.628977691711636207568538284,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0160,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00641,P7CT-0161,SEVERE_PHASE7_COVENANT_NO_WAIVER,2026-01-31,proposed_contractual,gross_funded_leverage,3.228471664433044589605225788,3.5,0.271528335566955410394774212,61.18728125,207.8619196428571428571428571,,turns,compliant,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0161,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00642,P7CT-0161,SEVERE_PHASE7_COVENANT_NO_WAIVER,2026-01-31,proposed_contractual,cash_interest_coverage,N/D,3,N/D,,,N/D,turns,not_determinable,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0161,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00643,P7CT-0161,SEVERE_PHASE7_COVENANT_NO_WAIVER,2026-01-31,proposed_contractual,usable_liquidity,263.90228125,50,213.90228125,,,,USD_millions,compliant,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0161,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00644,P7CT-0161,SEVERE_PHASE7_COVENANT_NO_WAIVER,2026-01-31,analyst_warning,analyst_leverage_warning,3.228471664433044589605225788,3.25,0.021528335566955410394774212,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0161,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00645,P7CT-0162,SEVERE_PHASE7_COVENANT_NO_WAIVER,2026-04-30,proposed_contractual,gross_funded_leverage,N/D,3.5,N/D,N/D,261.8250306300468676231019312,,turns,not_determinable,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0162,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00646,P7CT-0162,SEVERE_PHASE7_COVENANT_NO_WAIVER,2026-04-30,proposed_contractual,cash_interest_coverage,N/D,3,N/D,,,N/D,turns,not_determinable,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0162,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00647,P7CT-0162,SEVERE_PHASE7_COVENANT_NO_WAIVER,2026-04-30,proposed_contractual,usable_liquidity,63.1251427948359633191432408,50,13.1251427948359633191432408,,,,USD_millions,warning,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0162,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
